customer_city,delivery_delay,geolocation_lat,geolocation_lng,seller_city,seller_state,price
Sao Joao Evangelista,-7.666666666666667,-18.545122232818606,-42.76563067410195,,,
Sao Joao Nepomuceno,-14.142857142857142,-21.5378584849691,-43.01147595908101,,,
Sao Joaquim,-16.333333333333332,-28.289429264831732,-49.93412893556138,,,
Sao Joaquim De Bicas,-11.0,-20.053677348261242,-44.26108420035867,,,
Sao Joaquim Do Monte,-21.0,-8.434780592130194,-35.81108515821367,,,
Sao Jorge,-14.0,-28.502204381495208,-51.70498151933312,,,
Sao Jorge D'Oeste,-15.0,-25.707281919009446,-52.91877853100683,,,
Sao Jorge Do Ivai,-4.0,-23.434665995731816,-52.29248760592227,,,
Sao Jorge Do Oeste,-14.0,-25.707281919009446,-52.91877853100683,,,
Sao Jorge Do Patrocinio,-8.5,-23.763918719333205,-53.87938637735108,,,
Sao Jose Da Barra,-15.0,-20.716282431298488,-46.316066506853296,,,
Sao Jose Da Bela Vista,-16.666666666666668,-20.59332402241713,-47.64189169589614,,,
Sao Jose Da Boa Vista,-10.0,-23.92493581537998,-49.66038352492265,,,
Sao Jose Da Coroa Grande,-6.5,-8.895839896862329,-35.14977091411425,,,
Sao Jose Da Laje,-9.5,-9.008647803051378,-36.05794391042,,,
Sao Jose Da Lapa,-10.875,-19.708167070999338,-43.97469196200729,,,
Sao Jose Da Tapera,-21.0,-9.559173826522185,-37.382001566455756,,,
Sao Jose Da Vitoria,-20.0,-15.084010748744637,-39.33956120312214,,,
Sao Jose De Mipibu,-14.666666666666666,-6.069403329198602,-35.243926576855394,,,
Sao Jose De Ribamar,-7.0,-2.5509581262933794,-44.1398930874406,,,
Sao Jose De Uba,-10.0,-21.359611193490455,-41.93996972678357,,,
Sao Jose Do Barreiro,-13.333333333333334,-22.649975597714988,-44.57782738227323,,,
Sao Jose Do Belmonte,-7.0,-7.865722579127386,-38.759036404729834,,,
Sao Jose Do Calcado,-14.5,-21.020105081511723,-41.652573020908285,,,
Sao Jose Do Campestre,-17.0,-6.320606933236668,-35.71143713809199,,,
Sao Jose Do Cedro,-12.2,-26.4546702731392,-53.502996278375264,,,
Sao Jose Do Cerrito,-17.0,-27.65832973709163,-50.58676685344515,,,
Sao Jose Do Divino,-21.933333333333334,-10.656901468160015,-41.62450627160373,,,
Sao Jose Do Egito,-19.0,-7.540904285110941,-37.38782170334732,,,
Sao Jose Do Goiabal,-11.0,-19.92545385106684,-42.70895677841575,,,
Sao Jose Do Hortencio,-24.0,-29.539247516727155,-51.253218421025316,,,
Sao Jose Do Inhacora,-12.0,-28.12096312877113,-54.049455762915116,,,
Sao Jose Do Norte,-20.0,-31.959773121481433,-52.006093598386705,,,
Sao Jose Do Ouro,-14.2,-27.854723994699967,-51.57546065856089,,,
Sao Jose Do Piaui,-17.0,-6.8610002585138385,-41.47857233723525,,,
Sao Jose Do Ribeirao,-2.0,-22.204999999999927,-42.39805999999993,,,
Sao Jose Do Rio Claro,-19.5,-13.506149664497448,-56.70999422404203,,,
Sao Jose Do Serido,-14.0,-6.44912293615062,-36.87905185357226,,,
Sao Jose Do Turvo,-8.666666666666666,-20.63598923076109,-45.426530320679,,,
Sao Jose Do Vale Do Rio Preto,-12.916666666666666,-22.18279273465936,-42.93852341377779,,,
Sao Jose Do Xingu,-3.0,-10.796135095778933,-52.73465580229588,,,
Sao Jose Dos Cordeiros,-1.0,-7.40166930885011,-36.816975847308434,,,
Sao Jose Dos Quatro Marcos,-18.0,-15.625997641141057,-58.182970952961156,,,
Sao Lourenco,-15.1875,-22.118146281129786,-45.054761402223235,,,
Sao Lourenco Da Mata,-9.76271186440678,-7.998861536598514,-35.033821831698155,,,
Sao Lourenco Da Serra,-13.166666666666666,-23.854640472737454,-46.9482739955467,,,
Sao Lourenco Do Oeste,-14.11111111111111,-26.3612632649632,-52.85006152102391,,,
Sao Lourenco Do Piaui,-21.0,-9.169084034367527,-42.544389853520286,,,
Sao Lourenco Do Sul,-15.0,-31.364284714806416,-51.978593716778235,,,
Sao Luis De Montes Belos,-8.571428571428571,-16.51641424670062,-50.37485562096216,,,
Sao Luis Do Curu,-12.0,-3.671119794883893,-39.23981589506501,,,
Sao Luis Do Paraitinga,-10.0,-23.224539821658098,-45.35511390107213,,,
Sao Luis Do Quitunde,4.0,-9.313240537224742,-35.567836878247206,,,
Sao Luiz Do Norte,-22.0,-14.863425880067703,-49.328646148452584,,,
Sao Luiz Gonzaga,-18.266666666666666,-28.40544642158783,-54.95778369160843,,,
Sao Mamede,-22.0,-6.927206086483197,-37.09682003739722,,,
Sao Manuel,-13.0,-22.740790054563668,-48.57185745610011,,,
Sao Marcos,-10.88888888888889,-28.968553517097718,-51.068239070395656,,,
Sao Martinho,-19.264150943396228,-28.00224916918172,-50.76565770369532,,,
Sao Mateus,-12.174116645381012,-18.721085479308613,-39.846560459546495,,,
Sao Mateus De Minas,1.0,-22.707410124912013,-46.03526215592884,,,
Sao Mateus Do Maranhao,-5.666666666666667,-4.031705548144905,-44.46561683530991,,,
Sao Mateus Do Sul,-12.733333333333333,-25.869926317171885,-50.387570172783605,,,
Sao Miguel,-15.5,-6.211356252841093,-38.49610939410464,,,
Sao Miguel Arcanjo,-13.76923076923077,-23.877919557387873,-47.9948014197297,,,
Sao Miguel Das Matas,-14.0,-13.048567075110576,-39.45567292521094,,,
Sao Miguel Do Aleixo,-8.0,-10.386074758058108,-37.37878589064772,,,
Sao Miguel Do Anta,-21.0,-20.71215949414363,-42.71814766199649,,,
Sao Miguel Do Araguaia,-17.2,-13.261905309149467,-50.16257801564893,,,
Sao Miguel Do Gostoso,-6.5,-5.136635201196733,-35.6672639503203,,,
Sao Miguel Do Guama,-16.4,-1.6123205400382998,-47.48498428868582,,,
Sao Miguel Do Guapore,-19.0,-11.695353519883552,-62.7174511315501,,,
Sao Miguel Do Iguacu,-11.555555555555555,-25.352963845968382,-54.227558763014436,,,
Sao Miguel Do Tapuio,-11.5,-5.503845686649444,-41.322477954911804,,,
Sao Miguel Dos Campos,16.12121212121212,-9.782144527798678,-36.097430364779356,,,
Sao Nicolau,-10.0,-28.184883378061034,-55.26135869434751,,,
Sao Patricio,-22.0,-15.35078170532946,-49.81908992928059,,,
Sao Paulo Das Missoes,-16.5,-28.02278387321429,-54.93710608144976,,,
Sao Paulo Do Potengi,-12.5,-5.8969204780459545,-35.76278643404612,,,
Sao Pedro Da Agua Branca,-28.0,-5.0787429333771446,-48.422854718891976,,,
Sao Pedro Da Uniao,-17.666666666666668,-21.129835225953844,-46.625872322001754,,,
Sao Pedro De Alcantara,-13.5,-27.56801499816667,-48.77559406553406,,,
Sao Pedro Do Butia,-17.0,-28.12461730316282,-54.89335043218771,,,
Sao Pedro Do Iguacu,10.0,-24.912358720128363,-53.88915463260667,,,
Sao Pedro Do Ivai,-13.0,-23.894341123343025,-51.81208992261531,,,
Sao Pedro Do Sul,-11.0,-29.5827411074761,-54.19781085799451,,,
Sao Pedro Do Turvo,-14.0,-22.73915992128328,-49.682268356787446,,,
Sao Pedro Dos Ferros,-20.25,-20.170567866576192,-42.52455685900612,,,
Sao Rafael,-10.0,-5.803334776718588,-36.886515702805504,,,
Sao Raimundo Nonato,-22.0,-9.014405628812405,-42.691128983329385,,,
Sao Romao,-17.2,-16.366240455255642,-45.07172156581321,,,
Sao Roque De Minas,-15.5,-20.243253429048522,-46.37876678914314,,,
Sao Roque Do Canaa,-12.6,-19.74048568235534,-40.66020755130678,,,
Sao Sebastiao Da Amoreira,-6.0,-23.465076352823118,-50.76084304276438,,,
Sao Sebastiao Da Boa Vista,-32.0,-1.68131502084473,-49.55046882975536,,,
Sao Sebastiao Da Grama,-5.0,-21.710976595801476,-46.82088325441219,,,
Sao Sebastiao De Campos,6.0,-20.757345182143844,-49.88184551275958,,,
Sao Sebastiao Do Alto,-13.0,-21.950913353427257,-42.131235043505775,,,
Sao Sebastiao Do Cai,-17.083333333333332,-29.587263955679653,-51.362254278165345,,,
Sao Sebastiao Do Maranhao,-10.0,-18.088807216564426,-42.56979548759081,,,
Sao Sebastiao Do Paraiso,-14.542857142857143,-20.913999276323388,-46.98607145162985,,,
Sao Sebastiao Do Passe,-20.4,-12.494698439653327,-38.835245592040884,,,
Sao Sebastiao Do Rio Verde,-17.0,-22.21898128342522,-44.97757441188269,,,
Sao Sepe,-16.833333333333332,-30.164712692037458,-53.5702846103486,,,
Sao Simao,-12.841875681570338,-20.87594343456948,-48.28434631958455,,,
Sao Thome Das Letras,-7.5,-21.72229628650271,-44.98354448925843,,,
Sao Tiago,-7.0,-20.913945117512238,-44.51189977211429,,,
Sao Tomas De Aquino,-14.666666666666666,-20.780638131243403,-47.098617105235014,,,
Sao Tome,-11.0,-20.02322812166191,-49.28649994245132,,,
Sao Valentim,-11.666666666666666,-27.5590031716918,-52.524713015730036,,,
Sao Vendelino,-16.0,-29.374454249692505,-51.37224221857826,,,
Sao Vicente Ferrer,-13.333333333333334,-6.655237804715348,-37.36701208308674,,,
Sape,-20.5,-7.092654602145698,-35.231419061473964,,,
Sapeacu,-13.5,-12.730612721144007,-39.18664108214241,,,
Sapezal,-16.875,-13.543842043478824,-58.81099553982648,,,
Sapopema,-7.5,-23.91038779945435,-50.58007260296203,,,
Sapucai-Mirim,-11.75,-22.750361698627533,-45.74824076725784,,,
Sapucaia,-12.554621848739496,-21.949256195836814,-42.89582518841052,,,
Sapucaia Do Sul,-9.704282115869018,-29.828695289867944,-51.147473067079915,,,
Sarapui,9.0,-23.63723760717403,-47.826145586646035,,,
Sardoa,-13.0,-18.78195813881984,-42.36698068522204,,,
Sarutaia,-10.0,-23.274504248132416,-49.47736920251589,,,
Sarzedo,-13.444444444444445,-20.03877382561652,-44.139519353077375,,,
Satiro Dias,-11.0,-11.604902467545605,-38.58297471555834,,,
Satuba,-16.5,-9.570613665658628,-35.82603869394204,,,
Satubinha,-14.0,-4.038562291788479,-45.23737623167276,,,
Saubara,-18.0,-12.744183047669186,-38.76880365117873,,,
Saudade Do Iguacu,-18.75,-25.695818489098215,-52.618725296155354,,,
Saudades,-11.25,-26.925069272235177,-53.00417080217774,,,
Saude,-6.5,-10.940025826018855,-40.421128798157845,,,
Schroeder,-12.666666666666666,-26.405474710661444,-49.075099778002354,,,
Seabra,-12.5,-12.41925886811079,-41.77239482993406,,,
Seara,-19.8,-27.160814614543135,-52.31538959554689,,,
Sebastiao Leal,-7.0,-7.570047212577284,-44.063227109671274,,,
Seberi,-10.5,-27.482225295945767,-53.40127319768655,,,
Sede Alvorada,7.0,-24.82693999999998,-53.646109999999965,,,
Segredo,-16.0,-29.334054626519027,-52.97154232089777,,,
Selbach,-13.0,-28.630177721663607,-52.954353626882295,,,
Senador Amaral,-5.5,-22.58715403065485,-46.17715766973832,,,
Senador Canedo,-14.821782178217822,-16.691844527714387,-49.11529409296193,,,
Senador Cortes,-8.0,-21.804296451189625,-42.945876656304065,,,
Senador Firmino,-21.5,-20.913833936380815,-43.10129148811246,,,
Senador Guiomard,-37.0,-10.153066208465358,-67.73458259735513,,,
Senador Jose Porfirio,-23.0,-2.61892289065677,-51.933779251346095,,,
Senador La Rocque,-27.0,-5.491117345249767,-47.20596337882602,,,
Senador Modestino Goncalves,-10.0,-17.948380365221762,-43.22306063880892,,,
Senador Pompeu,-15.5,-5.587578064933851,-39.374582410189475,,,
Senador Salgado Filho,-28.0,-28.0257982976049,-54.54445219094282,,,
Senges,-1.6,-24.113652700272713,-49.464387107906894,,,
Senhor Do Bonfim,-12.88888888888889,-10.46062524071367,-40.18655549598152,,,
Senhora De Oliveira,1.0,-20.795663451801367,-43.34544426837758,,,
Senhora Dos Remedios,-19.0,-21.030073158534854,-43.583301642280475,,,
Sento Se,-2.0,-9.74366410647554,-41.867826275963075,,,
Serafina Correa,-9.88888888888889,-28.713052442269895,-51.93390022177291,,,
Sericita,-17.5,-20.47370629008933,-42.483123015222176,,,
Seringueiras,-14.5,-11.786327115358237,-63.04386976924063,,,
Serio,-9.0,-29.384267594311815,-52.27072102175552,,,
Seropedica,-16.09550215650031,-22.759362693333006,-43.68828169155031,,,
Serra Azul,4.0,-21.31171921911966,-47.563900540571225,,,
Serra Azul De Minas,-18.0,-18.36289441228248,-43.17188576400204,,,
Serra Bonita,-1.0,-15.214249489419505,-46.81573874501741,,,
Serra Branca,-13.0,-7.496972316552439,-36.67871662889458,,,
Serra De Sao Bento,-26.0,-6.418410207576144,-35.709985450505975,,,
Serra Do Ramalho,-8.75,-13.540837995051495,-43.582494818786955,,,
Serra Do Salitre,-22.0,-19.111410322915553,-46.682418640693605,,,
Serra Dos Aimores,-16.0,-17.784385770537554,-40.244572707981334,,,
Serra Dos Dourados,52.0,-23.619535425600905,-53.38212068195976,,,
Serra Dourada,-13.5,-12.759790284670691,-43.946159301439266,,,
Serra Talhada,-19.25,-7.988998675046256,-38.29240865110176,,,
Serrania,0.0,-21.53000768662315,-46.12717210216777,,,
Serranopolis,-8.333333333333334,-18.307014922190426,-51.958390622847354,,,
Serranopolis De Minas,-13.0,-15.80955459225718,-42.87138430389349,,,
Serranopolis Do Iguacu,-6.0,-25.406973603494677,-54.043422621418735,,,
Serrinha,-13.214285714285714,-11.661519799225278,-39.005473682339726,,,
Serrita,-4.0,-7.945676919846612,-39.296455761113656,,,
Serro,-18.0,-18.600290113349907,-43.38750320987677,,,
Serrolandia,-9.5,-11.418924966870755,-40.29195001218115,,,
Sertania,-12.5,-8.076277078202951,-37.27196203209964,,,
Sertao,-9.666666666666666,-27.985055291747294,-52.25813547833893,,,
Sertao Santana,-29.0,-30.460721566418858,-51.601566168699165,,,
Sertaozinho,-12.802699342923104,-21.13361155978567,-47.99680499815244,,,
Sete Barras,-13.75,-24.385498737257013,-47.928158445101595,,,
Sete De Setembro,-38.0,-28.12866725720165,-54.45910180238341,,,
Setubinha,-15.333333333333334,-17.601561993385634,-42.14904598152063,,,
Severiano Melo,4.0,-5.788245605807633,-37.965449155369555,,,
Severinia,-13.2,-20.808718261265867,-48.807329437740485,,,
Sideropolis,-17.75,-28.598926668655192,-49.427337057918585,,,
Sidrolandia,-13.454545454545455,-20.9348743783968,-54.96285315170477,,,
Silva Jardim,-19.75,-22.642777079533314,-42.40956867353195,,,
Silvania,-10.142857142857142,-16.66324769812891,-48.61008125005215,,,
Silvano,-10.0,-18.83912726781643,-46.94672164246674,,,
Silvanopolis,-9.0,-11.162527976751385,-48.141224978837464,,,
Silveira Carvalho,-3.0,-23.543365499999997,-46.889442,,,
Silveira Martins,-14.0,-29.64558052160323,-53.584352775643254,,,
Silveiras,-17.0,-22.666673891935474,-44.85253505315002,,,
Silvianopolis,-8.666666666666666,-20.908260907522674,-45.83095676795888,,,
Simao Dias,-17.428571428571427,-10.740265398910598,-37.80769159711241,,,
Simao Pereira,-16.0,-21.96345207172735,-43.31445287096894,,,
Simoes Filho,-12.0,-12.79223227673966,-38.39230405572618,,,
Simolandia,-16.0,-14.468715054531335,-46.48256684249706,,,
Simonesia,-15.875,-20.1164525457542,-42.00244624099515,,,
Simplicio Mendes,-21.0,-7.859424820636264,-41.910998724216185,,,
Sinimbu,-15.0,-29.529440493350748,-52.52275142359538,,,
Siqueira Campos,-20.666666666666668,-23.67979271299178,-49.82049608438112,,,
Sirinhaem,-13.2,-8.594847940272228,-35.112608954230666,,,
Sitio Do Quinto,-10.5,-10.360812405451503,-38.18348675593381,,,
Sitio Novo,-25.25,-5.907434970026266,-45.354544275766884,,,
Sitio Novo Do Tocantins,-3.0,-5.611812459132887,-47.65558880708682,,,
Sobradinho,-13.693965517241379,-17.149990391602344,-45.61917401032035,,,
Sobral,-14.24417426545086,-3.686915527071978,-40.3511242983928,,,
Sobralia,-15.0,-19.228044118986077,-42.10370865177218,,,
Solanea,-14.0,-6.759474884371158,-35.657541623169536,,,
Soledade De Minas,-18.4,-22.056333388491666,-45.044034562555936,,,
Solonopole,-8.0,-5.7371152527576506,-39.018553956024775,,,
Sonora,-12.5,-17.582924070881237,-54.754924434083684,,,
Sooretama,-9.2,-19.18886446737022,-40.100299343167585,,,
Sorriso,-16.85,-12.561357753396743,-55.71989545259403,,,
Sousa,-15.636363636363637,-6.764882918218547,-38.22777662473548,,,
Sucesso,-9.333333333333334,-4.942380930005896,-40.53798304931322,,,
Sucupira Do Norte,-25.5,-6.477427039448255,-44.19122608965037,,,
Sud Mennucci,-14.8,-20.68968533053278,-50.9233824032929,,,
Sulina,-15.0,-25.699912147716937,-52.72068813344798,,,
Sume,-11.666666666666666,-7.670547838548802,-36.881198468436054,,,
Sumidouro,-5.3,-22.052334890390277,-42.67437699472732,,,
Surubim,-15.0,-7.842574489990516,-35.759952285651224,,,
Suzanapolis,-5.0,-20.50084308969728,-51.0262576937123,,,
Tabapora,-16.5,-11.29908384146424,-56.78995839446612,,,
Tabapua,-13.333333333333334,-20.963197128320047,-49.032399911195235,,,
Tabira,-13.0,-7.590018376460431,-37.53973813887404,,,
Tabocas Do Brejo Velho,-13.333333333333334,-12.688345831308615,-44.01763042445237,,,
Taboquinhas,-10.0,-14.277952102631142,-38.995374147173415,,,
Tabuleiro,-10.0,-21.36010639633366,-43.247792716067764,,,
Tabuleiro Do Norte,6.0,-5.2508121024841286,-38.12834548325439,,,
Tacaratu,-19.357142857142858,-9.104297881874393,-38.13274784446115,,,
Taciba,-9.0,-22.38962635138112,-51.28923193188957,,,
Tacuru,-15.0,-23.63513947116163,-55.017107463670186,,,
Taguai,-13.7,-23.453811596697097,-49.40530135767317,,,
Taguatinga,-12.685950413223141,-14.212709227076697,-47.25341536394214,,,
Taiacu,-8.0,-21.143823489839455,-48.510607017235586,,,
Tailandia,-10.0,-2.940913205007058,-48.948021148583955,,,
Taiobeiras,-14.76923076923077,-15.811969632619617,-42.22696493788545,,,
Taiuva,-12.6,-21.12449111602712,-48.448171259640084,,,
Tamandare,-21.0,-8.75409256775714,-35.11305893138299,,,
Tamarana,-13.5,-23.72494851317687,-51.09568822105222,,,
Tamboara,-14.0,-23.20018077434139,-52.50013226540952,,,
Tangara,-16.0,-27.10137414733087,-51.246351298910575,,,
Tangara Da Serra,-15.217391304347826,-14.622033743059088,-57.49334653031,,,
Tangua,-10.0,-22.735288561838225,-42.72815308519808,,,
Tanhacu,-11.0,-14.062405862259537,-41.23356103022406,,,
Tanque D'Arca,-9.0,-9.534311823420321,-36.43445094191161,,,
Tanque Novo,-5.333333333333333,-13.54882345226233,-42.49625214133752,,,
Taparuba,-15.0,-19.76348777029724,-41.613996982306276,,,
Tapejara,-18.608695652173914,-27.778826229934122,-52.06895578960189,,,
Tapera,-20.0,-28.627739897117788,-52.869917330187114,,,
Taperuaba,-21.0,-4.081149711567679,-39.947058773270385,,,
Tapes,-20.166666666666668,-30.673810034855524,-51.39789855470783,,,
Tapinas,-13.0,-21.446557199012133,-48.78737039593602,,,
Tapirai,-6.0,-23.963907310357662,-47.50556746073937,,,
Tapiramuta,-13.0,-11.847736743381068,-40.79221093581427,,,
Tapiratiba,-12.166666666666666,-21.472433807910004,-46.74846604701986,,,
Tapurah,-19.0,-12.731238335745813,-56.51821518737004,,,
Taquara,-14.881104033970276,-29.651067863360797,-50.78192712264219,,,
Taquaracu De Minas,-5.0,-19.662558537727836,-43.68930056578074,,,
Taquarana,-14.0,-9.647656427693539,-36.49462855120436,,,
Taquari,-20.636363636363637,-29.79224496221863,-51.86129882934187,,,
Taquaritinga,-14.181818181818182,-21.405822751578732,-48.50486993338254,,,
Taquaritinga Do Norte,-14.333333333333334,-7.912919077321159,-36.06859868165274,,,
Taquarituba,-12.533333333333333,-23.532583860216146,-49.24675112784332,,,
Taquarivai,-17.0,-23.92548142179595,-48.69859232076672,,,
Taquarucu Do Sul,-15.0,-27.399669328230893,-53.46660094596828,,,
Tarabai,-8.2,-22.30446971853921,-51.55885524861007,,,
Tarumirim,-17.75,-19.285516036324942,-42.00390751789132,,,
Taua,-12.2,-6.001302189916324,-40.29327870022658,,,
Tavares,-13.0,-31.28335619594,-51.08681371782364,,,
Tecainda,-3.0,-22.002037882381078,-51.13586076317752,,,
Teixeira,-15.0,-7.223628686769934,-37.253443462538876,,,
Teixeira De Freitas,-15.14320987654321,-17.5412000865089,-39.73533645341354,,,
Teixeiras,-10.333333333333334,-20.65369341107814,-42.855410573651454,,,
Tejupa,-14.333333333333334,-23.370719924089443,-49.3333490050662,,,
Telemaco Borba,-16.088560885608857,-24.330271825110096,-50.62558029624277,,,
Telha,-14.0,-10.206161545362404,-36.88485305490262,,,
Tenente Ananias,-16.0,-6.464058503206672,-38.179981083222955,,,
Tenente Portela,-15.666666666666666,-27.371084713306622,-53.759193022512335,,,
Teodoro Sampaio,-12.002262443438914,-22.506111851097412,-52.14167054027591,,,
Teofilandia,-4.666666666666667,-11.487452050094433,-38.99577478911545,,,
Teofilo Otoni,-12.321218943475115,-17.859427052826504,-41.505970557540536,,,
Teolandia,-16.75,-13.247298926941468,-39.40719948923639,,,
Teotonio Vilela,-6.857142857142857,-9.911363279880257,-36.35649755327132,,,
Terenos,-3.0,-20.440303631590687,-54.86500701944399,,,
Teresina De Goias,-18.0,-13.764676069232092,-47.26343592050128,,,
Terezinha,-3.0,-9.056486248522996,-36.624544838617396,,,
Termas De Ibira,-16.0,-21.081026351979624,-49.24164245159575,,,
Terra De Areia,-14.2,-29.5791794327167,-50.06412321137459,,,
Terra Nova,-21.0,-8.228592955312184,-39.3767517175978,,,
Terra Nova Do Norte,-16.333333333333332,-10.585102827673804,-55.11389907764803,,,
Terra Rica,-14.0,-22.724726781537534,-52.623132914475306,,,
Terra Roxa,-10.364406779661017,-22.79481436859078,-51.752183014227604,,,
Teutonia,-9.071428571428571,-29.4817898389787,-51.80838831894323,,,
Tiangua,5.777777777777778,-3.7257330463271967,-40.99162685596346,,,
